########## MCMC Condition  #############
# file_path : 190528_001911.txt
# parameters : mu, sigma, PReward, beta
# setting,{ 'nSim' : 1000000 , 'nThin' : 1000}
#
########### MCMC Chain #############
sample,loglikelihood,mu,sigma,PReward,beta,time (sec/M)
529000,-1191.9204910643978,0.4119239756947399,7.442222985310737,0.13401835110040686,130.83186917254116,200.268
530000,-1197.858090091817,0.028716886419657715,6.567816971718533,0.13685561500007962,155.82954947510538,200.024
531000,-1195.5599620407138,1.596760360202543,6.916063150595297,0.13734348350197506,106.84765172942072,222.752
532000,-1192.22504355084,0.6779456357077267,7.01358654888551,0.12325592773963524,147.67355020520745,220.148
533000,-1191.2895040364403,0.19479774137031255,7.343100702647218,0.12877909362977738,145.08241342293516,219.779
534000,-1191.8855155893116,0.5278805255200262,7.169155331207898,0.13879375412707676,127.08216966869416,207.058
535000,-1192.1484590929497,0.1607477253046601,7.252143687894139,0.14068829340841274,129.47775730948746,199.461
536000,-1191.6304862968939,0.43694515701255005,7.313908204617483,0.15221907635352103,113.45815199424418,202.39600000000002
537000,-1193.0803345790687,1.2472403953403113,6.90787923055785,0.14805658573812164,108.63415718052175,203.966
538000,-1196.716973576558,2.5530016693876996,6.276809127407864,0.14052146823796677,99.61676093708111,210.39499999999998
539000,-1195.8561568256634,2.3567182643142592,6.516557874764384,0.14372277397928743,96.24081219762328,212.589
540000,-1192.1331861919023,0.0321101812307989,7.424055150891225,0.13463863809629198,142.96897005363738,201.93900000000002
541000,-1191.0941912817873,0.23648359748298511,7.293987581565615,0.13526491747109898,136.7025068494032,199.507
542000,-1194.5062353922,0.7196814024619491,6.736774801335199,0.13709364398078766,130.32090215936412,197.989
543000,-1191.1682546775464,0.0744817895871149,7.4531896288071255,0.13271182611150306,137.52775449934455,216.19400000000002
544000,-1192.5234257771967,0.8556893341101722,7.155922345899546,0.13394757133590432,125.60580200271944,227.42000000000002
545000,-1192.022035843682,0.3355278726609252,6.926221420548675,0.13276795859536253,146.90112136186653,228.614
546000,-1191.3767773593904,0.1382272758949374,7.177102909214326,0.14310454986275367,134.36241078670278,206.286
547000,-1193.6809712221154,0.4647343073292094,6.659138118670907,0.14696452240367944,132.04445375303723,201.23600000000002
548000,-1194.1708348056106,1.672348839932296,6.770910380117258,0.1231991788792438,126.08784293475114,211.678
549000,-1191.1714615045094,0.1811973703626131,7.1361917721512045,0.12780451675172785,148.5396149874284,217.043
550000,-1192.9623616928623,1.254600409727335,6.897816446207081,0.12211326921667588,132.621769385934,224.84599999999998
551000,-1192.9617195184053,1.0903782710077539,7.233515487021868,0.11951781295263034,135.8038908869513,225.90699999999998
552000,-1192.4162755461857,0.48809692048050457,7.2443075209227885,0.1439293943187108,119.42777137533665,204.233
553000,-1192.0529657697298,0.5038060074221699,7.149045034181228,0.14210483027619653,126.98048029029984,199.216
554000,-1191.1110336506783,0.04183454456408778,7.554435182859321,0.13714763613327435,132.9734862929363,202.39999999999998
555000,-1194.1307487100219,1.67994375247914,6.993902226347774,0.13613711440116585,108.37176271050753,207.467
556000,-1191.009282691083,0.009039923738282718,7.302346390148744,0.1466378121236368,129.41639694536224,201.977
557000,-1191.3494963646406,0.17957957404275848,6.984826040550166,0.13933115318344658,141.81445258995558,198.919
558000,-1194.3653764046521,1.3602103576166324,6.950515181604932,0.12528238357335827,130.263653328624,198.822
559000,-1191.43809226593,0.04747628386201881,7.246257850796301,0.13991480784814134,134.84319849596199,200.428
560000,-1192.0533700809176,0.41202557892031655,7.124363829855082,0.13724811001055814,130.46659327686237,199.127
561000,-1190.3061973643983,0.14924486400659362,7.378397057863588,0.13279750740012744,139.00652493275635,201.61200000000002
562000,-1194.7818525463342,0.7850606760418659,6.475518701197903,0.1285206861594779,150.36400159731156,217.66299999999998
563000,-1192.5778520075257,0.17438408494479393,6.924029030107208,0.12042449100106051,171.41419199222523,220.09699999999998
564000,-1190.9689765579926,0.22300129369769173,7.463607964692525,0.12150271400063785,148.75149483859855,217.343
565000,-1193.8490302322907,1.9144413288485782,6.612035829696083,0.11722186371724984,127.64409545324828,222.039
566000,-1191.5598277111044,0.24843283033985075,7.080306115197207,0.1191277733252592,161.48738347409244,212.438
567000,-1191.819758401582,0.1358617329154008,7.115246957260187,0.1303181022624606,152.34431929671845,208.43900000000002
568000,-1194.7846200771346,1.2624464853198316,7.2092387244955844,0.14320527555793708,104.45024782280875,211.572
569000,-1190.9254271444547,0.0012859581750028978,7.5218915097734005,0.13345811189545562,140.12773643323294,216.383
570000,-1192.6201901919703,0.25089041631789066,6.80649797818159,0.12745114889741846,157.63058584869023,204.196
571000,-1191.26859875391,0.06402105356949217,7.231185958642503,0.12925055948320216,146.72579092537285,214.483
572000,-1190.9337977104622,0.18670568708074423,7.412613475915924,0.13030456478944646,140.69501508702308,203.59199999999998
573000,-1196.297912724576,0.7613179024873872,7.539035608097778,0.13085507312210684,129.0576943849367,212.411
574000,-1193.8268128969362,0.09373114226228466,7.102802054445054,0.11937388564424369,173.7652226657777,202.44000000000003
575000,-1190.9533642190063,0.29277436132236767,7.3003452579171535,0.11546421386308947,160.60458155835997,204.685
576000,-1191.485556888805,0.552613034258403,7.388261734774813,0.12344257796504818,141.00666264544657,206.337
577000,-1192.220644924239,0.113726256154486,6.904156365500083,0.12403305059793683,166.88239454292622,202.688
578000,-1193.7215370790464,0.5182750797270711,6.721342647615088,0.11765272181285649,170.98937668574462,204.619
579000,-1191.8440152952646,0.7872035157544284,7.052754834962149,0.11386104486110442,154.62993102381617,201.377
580000,-1191.3875740340102,0.5996343693266699,7.0887902531399005,0.12025302677737645,150.06434864548496,201.922
581000,-1194.0518298535364,1.7603090816833264,6.539300564516209,0.12160196846986672,127.5679330337816,205.87900000000002
582000,-1193.6426170807117,0.22172471064318208,6.7960802920678205,0.11647746151010638,174.79762535669659,206.245
583000,-1191.4224095795237,0.07856705414298083,7.577343082005367,0.11863177062072999,151.91227641196969,198.907
584000,-1192.4642456249476,0.5244071221533623,7.193385354832529,0.12984538685589306,140.7183153689281,204.011
585000,-1193.368208491538,0.034549223771016185,6.8258409266436555,0.14692912527926522,138.0111156163365,199.595
586000,-1191.392884488977,0.2664377189224492,7.263973339623958,0.14059500929144378,131.886778830864,200.21099999999998
587000,-1193.0227028581323,0.6175984302519165,7.092583373629319,0.15391431094236738,110.10370716475954,200.657
588000,-1192.027095615388,0.47419820081831465,7.409475203675307,0.1644675608898006,102.63131645783088,201.35399999999998
589000,-1193.6331860540276,0.9327023603789854,7.312220479622193,0.16676581297340495,94.14368915355696,200.44500000000002
590000,-1195.992955151952,0.7037703112147535,7.707556448305192,0.17213567752117753,91.61968088491076,201.051
591000,-1190.9558950083508,0.021433709106914008,7.251110130414871,0.15722869063359995,121.05138813496743,200.40699999999998
592000,-1193.5725877885204,0.3325588968260672,7.370199066504185,0.15343910108480888,110.04442504860292,201.92299999999997
593000,-1192.9072041802415,0.3413022191393028,7.242993199512423,0.17150322077849062,105.17289635656525,201.334
594000,-1191.7092448957233,0.23011765174448007,7.041440379457946,0.18614625040622113,98.11383498733983,205.897
595000,-1191.917191200986,0.16963245116133369,7.469968329891364,0.172856586989664,101.5802276973627,203.221
596000,-1193.2302050368091,1.00093991518827,6.843650034955017,0.17057004849711055,98.59683489361481,204.57800000000003
597000,-1193.9813704046921,0.7711710685764576,7.01874738414704,0.17069785146302727,101.89834884057373,208.241
598000,-1192.2911322469033,0.3818493276202239,7.115198265778219,0.16088884565103553,113.86015881164593,207.054
599000,-1193.223380189534,1.2140614127388982,7.116030854311682,0.1415361865046046,110.82567855518562,204.39
600000,-1191.3764337437865,0.262524112359859,7.335132465532637,0.15472944606440353,114.29635238757875,205.746
601000,-1194.1498930545954,1.3561834411479599,7.035388431124149,0.16731847819376294,91.24448118000171,211.90200000000002
602000,-1192.110217789409,0.15050113299884238,6.931647849600109,0.161235905062924,122.12341205072246,206.91899999999998
603000,-1191.3524748404516,0.10698937164123529,7.241870503769472,0.17849416290132464,102.67779407087066,201.224
604000,-1191.983451355733,0.021347108568213435,7.603002104103035,0.17775159150683598,97.22004930080499,202.16
605000,-1191.9304652669168,0.1219689023828484,7.550017903947443,0.1699995404382246,101.87582308714228,201.819
606000,-1193.4045730066714,0.3455643830556137,7.478215116704872,0.16819972256498658,98.20512932638675,201.808
607000,-1191.5669482311666,0.009154863560058818,7.437476437292405,0.17398748417604973,104.5062245643044,199.817
608000,-1192.7523417978584,0.19616031751851487,7.578449458339614,0.18415231474642202,90.82787419720714,205.84199999999998
609000,-1197.440921051314,1.431536217322362,6.157169882813033,0.19807019133737783,84.04279406709354,206.82
610000,-1192.4505267612778,0.4732720109708405,7.2770286179280586,0.2054606384742254,79.72497815077124,204.52899999999997
611000,-1195.6204100299215,0.65967308071619,7.366177157578362,0.2393970330669403,61.91956688654901,202.96500000000003
612000,-1194.3354427917047,0.797156072463792,6.590120569481568,0.21197150330100684,82.18576100355442,207.30199999999996
613000,-1193.1567415820134,0.6246205329116,7.202025298461857,0.19562746994059022,85.2429499598098,204.227
614000,-1192.866900358564,0.4966350243503813,7.188056700962434,0.21274966492712588,77.62833615875172,201.122
615000,-1193.4853748626049,0.8533490351500153,6.886599605700436,0.21070574413069798,77.15356670128601,204.71400000000003
616000,-1193.2141463077623,0.8276269417966992,6.7607906559225075,0.18855865485761247,90.27467010976056,207.478
617000,-1192.1001507321644,0.17465635929975776,7.036590079550591,0.19080254141287153,96.61852883350367,200.64000000000001
618000,-1195.7011845912807,0.3814620077501957,7.057377210323593,0.2097908457193603,86.84646281798507,207.293
619000,-1192.4788546792654,0.38049660483333914,7.289957065810058,0.21559866628606184,76.90094055906522,212.537
620000,-1192.8030292986948,0.25125208124645737,7.377383954135155,0.20601451055333453,80.3565712047492,214.63799999999998
621000,-1197.6760926204763,1.2287625021527615,7.62017339929002,0.2033363874324516,68.7240160635238,204.408
622000,-1192.3713941127926,0.3505054136048927,7.1609762239889365,0.19426098644938705,89.10907552611631,202.58300000000003
623000,-1195.1815325123373,0.04977565530826439,7.4013425197524425,0.189482518053144,98.75237990656795,207.148
624000,-1192.2351710602138,0.42106796192295903,7.178590252287411,0.18883514243604316,90.57013615969923,201.518
625000,-1191.4752019452974,0.05131377916063206,7.355346814761605,0.19198224009004505,93.82935674623654,204.64
626000,-1192.0850774800247,0.11215532845580942,7.297005608839668,0.2000190471470701,90.12642680098257,200.371
627000,-1191.81459338529,0.05402012376663767,7.295300970827434,0.21132894194102272,84.76572557888703,200.986
628000,-1193.7862669328529,1.086950462719896,6.7543518289047695,0.2026851286851966,78.82921586195454,206.27
629000,-1195.17207963,0.6743845856517361,7.5857892068251624,0.19653031038046,79.6322971072183,227.418
630000,-1192.4771641647537,0.3416694517094145,7.240693247967911,0.1882398711616332,90.84105844565804,226.529
631000,-1192.2378699863389,0.1376246931409315,7.497732618545616,0.17808481310290245,96.67998405467279,222.746
632000,-1193.6533205560497,0.7778654874817291,6.7240136040122245,0.19440391565662157,90.16334360133631,226.333
633000,-1193.2077181240472,0.9381466708678932,6.978263201940491,0.16339267381581143,98.13053099654009,221.791
634000,-1193.3509645630832,0.6049864645319134,7.05225906898242,0.1575173058054254,107.85803176288546,218.11900000000003
635000,-1193.8520174260764,0.05817585633919062,7.76904077618573,0.16552546656691125,106.16685712823326,209.27100000000002
636000,-1192.656175657754,0.2404178982728697,7.027156758042932,0.17249914562427515,105.75093007352945,221.06400000000002
637000,-1193.9620617477829,0.025078378802395385,7.983058109568077,0.1720742467079621,96.37396979246196,217.82000000000002
638000,-1192.0869093298713,0.09249116925220936,7.433183585286793,0.16744597408815573,109.37670989617315,213.43000000000004
639000,-1192.0697878424578,0.5218560518097222,7.166952294705571,0.15816960330270882,111.69112877866813,204.329
640000,-1191.1818747964055,0.06901797511185317,7.36490609224202,0.15726231883519698,117.13080074654741,200.977
641000,-1191.1499841916282,0.3163441107673598,7.16022247892028,0.1469440680696728,125.30762032226944,201.66700000000003
642000,-1194.8806792514226,2.0398089287926147,6.503043744260243,0.13956693126621672,104.55600695748623,209.10999999999999
643000,-1195.0909631460845,1.914844578243864,6.849680154527536,0.14992203675683263,93.97879260430466,214.806
644000,-1193.7625003753135,1.353884296588262,6.665854896289408,0.15254191578145637,105.1577128696558,208.371
645000,-1196.7510372965962,1.7685051843106097,7.2700020488669646,0.13647923012201554,104.30505686463874,212.984
646000,-1191.576430376236,0.2658701793032153,7.2954472552471765,0.14321642816351407,128.80062385713146,207.62199999999999
647000,-1193.519999216462,1.5079061496534036,6.812048168362019,0.14457555777700393,106.96063583024062,206.511
648000,-1191.0418017888085,0.014480577103944417,7.157703641568887,0.14736608104631738,132.30989298475535,217.505
649000,-1193.578122025249,1.1001059099562023,6.618377809744246,0.14861953959233384,115.20906731870566,221.151
650000,-1191.2607965034115,0.19620397023892788,7.235897877073584,0.15510861774330917,118.27003628233733,207.25900000000001
651000,-1191.2176447044008,0.17682918363192895,6.973587821517193,0.16201161857865543,117.34203128255369,202.087
652000,-1191.930613580801,0.4215405928489352,7.083884281560667,0.14563205916782884,124.59462506286326,203.561
653000,-1191.7135486230743,0.09829677256031091,7.088013712178361,0.1476447319961557,130.60286464165043,220.15699999999998
654000,-1191.7518046353641,0.05665470585163071,7.20059966278365,0.15201508765870358,122.7108541015035,218.87300000000002
655000,-1192.680503685575,0.7354457878438768,6.946374349750769,0.1538979496557603,112.60318856093532,225.426
656000,-1191.746222433539,0.11833320306630035,7.011765665595982,0.1581843396226499,122.55015272595612,200.30999999999997
657000,-1193.4780397182224,0.7520192682578811,7.324327062457077,0.18531853358495642,86.0274702524695,201.959
658000,-1192.7159179649725,0.3347056288068276,7.425203164502449,0.19049218787247701,88.59582388753947,205.179
659000,-1196.6641244346538,1.2725297428568754,6.529174369835909,0.18927619789952374,82.64088765689728,205.417
660000,-1192.4630174057288,0.304223276231266,7.100452709584481,0.18135501327525355,96.99983811898689,205.75
661000,-1192.7425188762704,0.32060039809996954,6.851093226953836,0.1924668033507715,96.591875924758,206.749
662000,-1191.6538684815218,0.16407515866280545,7.301358992672138,0.18762454180540716,94.13255133291845,201.637
663000,-1194.0893594983693,0.9654753094340733,6.888583140660587,0.18107887558970165,93.16975860485036,203.44899999999998
664000,-1194.6175054415405,1.0662423752689814,6.562547261660863,0.185870110723985,92.09271755317417,210.688
665000,-1195.1550709624887,1.2711583089986558,6.434782937343252,0.1874662437645385,87.3340936010494,203.77200000000002
666000,-1192.7053984352513,0.2853374356979021,7.0171875515315465,0.2228242880445127,78.60148059430557,208.655
667000,-1192.8513156363297,0.2398320889366887,7.400717843464745,0.22485634616827704,73.67320276625853,205.973
668000,-1191.950691860998,0.017012125665699318,7.159447213616108,0.22468569625520793,80.88652592854554,201.59900000000002
669000,-1194.1290103608242,1.1212723725659286,6.806095282180085,0.22849011828345983,66.6852732067431,210.42700000000002
670000,-1192.3005089502483,0.011776615548526936,7.439444644605689,0.22561516927151115,76.12789864576325,218.15300000000002
671000,-1192.7751914597468,0.1468111734722009,7.2976942173993296,0.2333890845518509,74.39059588031496,202.931
672000,-1193.4283288039571,0.0031132946656946825,6.837145908432086,0.2600659819306393,70.91783930173193,200.254
673000,-1195.4803069785808,0.9340368208741232,6.7510603671526646,0.2618315905678086,58.14338376852533,203.093
674000,-1194.7394186383242,0.42388865306534784,7.499756050049536,0.22129031543184197,74.02287117964681,204.26600000000002
675000,-1193.3747832694266,0.6735214868986644,7.222344400638425,0.21072561126450212,77.10099122630025,203.44799999999998
676000,-1193.0112517851128,0.19515759227482596,7.1528143133022395,0.20580439475018297,88.78567385386711,206.172
677000,-1192.9641816292644,0.7770591950998682,7.0434135984484465,0.21106788144688923,76.7648549743581,204.91000000000003
678000,-1193.7612615091055,0.9934674649778928,6.762704374862018,0.21374640840061865,75.88570211527167,203.181
679000,-1192.152920914003,0.4012530031682562,6.9833204723974776,0.22000272348914907,79.80101612130841,219.67999999999998
680000,-1192.219976784402,0.10595644606213966,7.34793877969227,0.22607565178420752,75.38431642691918,221.84
681000,-1195.1451576754898,1.4875314105529016,6.5266218230435324,0.21550841818299676,70.80158778897565,222.539
682000,-1195.9095233671492,1.7349351269843678,6.626484286407402,0.23393535395558007,61.15089278921649,215.336
683000,-1193.276675084391,0.42684303428045933,7.032913422495787,0.22783684528528123,73.0129735256457,227.37699999999998
684000,-1192.1020885487978,0.2727434283650227,7.179117273398345,0.20280878335098632,85.72883553111454,223.472
685000,-1191.8413996641707,0.05670059280830042,7.553391293891094,0.16044811883525867,109.99016709067784,220.973
686000,-1192.811448799757,0.863075365604326,7.328238734918019,0.13937686750973113,116.76494090833037,209.34900000000002
687000,-1196.388741688465,2.422990741772914,6.807102090450402,0.12845674258402157,104.20383743916514,216.425
688000,-1191.2921468314253,0.32373656593791195,7.30183725998625,0.1166217961397518,155.4080138599867,228.154
689000,-1191.3086505590097,0.519379939747242,7.358441053841887,0.1115959315333417,158.02178540438365,232.69500000000002
690000,-1193.0665115770128,1.1174831670922636,6.817587397063337,0.11936081954837399,144.84718045811732,224.937
691000,-1190.8058910714349,0.3677777454478738,6.978491377370813,0.10776751334083962,182.77455226566767,219.62300000000002
692000,-1193.5396811746161,0.4290087872500279,7.766927767494275,0.11254874329441036,152.3579182958071,220.62300000000002
693000,-1193.685271175684,1.6811383107128424,6.7751367671917615,0.10104378759671413,154.3655061023394,208.392
694000,-1192.1263546878833,1.2142118792760297,6.963149412140962,0.09833342676199681,168.8504664281727,207.17700000000002
695000,-1194.6434995610364,1.679226705564567,6.484606042008382,0.10565255207947143,151.05194124798052,224.917
696000,-1192.244346879786,0.5027300580466091,6.995390955481261,0.10200178269087565,180.49266717543307,205.25900000000001
697000,-1191.7705967669488,0.7786342825324192,7.064310321273405,0.10039299863697525,177.07342465801526,209.919
698000,-1194.8114875204078,1.931880652182422,6.9295777935974705,0.09734581965965179,148.1814342081049,213.974
699000,-1191.1568706523617,0.3625461996639368,7.35257928817976,0.10076386311390087,180.23472650233742,212.263
700000,-1191.4521845888496,0.673469329662385,7.225910879426782,0.10767254075425332,163.93355592116754,201.27700000000002
701000,-1191.8892804413663,0.44820227305412896,7.557151313437612,0.10851530165650843,160.61006722880865,207.515
702000,-1190.8858787190723,0.07182005407961933,7.377824118500256,0.10432370605502951,187.1443152125239,210.769
703000,-1192.6351913173821,0.9518144999085646,6.847994631631499,0.11678998409576376,152.48630164370064,202.80100000000002
704000,-1195.6713314591273,1.2335486641790319,7.541873607066137,0.09518362992717158,165.51922374940375,209.164
705000,-1192.1729335307216,0.7428746010487957,6.970931026518555,0.10166588247376812,178.21725441882077,199.25000000000003
706000,-1189.4511815530661,0.010693186922496212,7.384638143136762,0.09756542518123315,200.21171622171164,198.66400000000002
707000,-1191.3537797685228,0.2153431174268424,7.547064822103472,0.09788966340767996,184.07600345870043,201.802
708000,-1191.6847836658412,0.43453430809364,6.935078285891958,0.10328882710272248,188.61319758469799,204.296
709000,-1193.7724681363777,0.7401750218921155,7.7071036591912225,0.08603694257305337,189.5614384498778,214.61399999999998
710000,-1192.267762849018,0.6763912948673316,7.458887086960317,0.0893125131757931,191.42770076781468,207.293
711000,-1191.4589519950746,0.3615384560085603,7.423627567720689,0.07543324393991667,241.15514251630495,214.46699999999998
712000,-1191.1175918336144,0.11854770555571056,7.431396683509557,0.07284992837302248,260.9554017936167,223.87800000000001
713000,-1193.4407855183026,0.47062073421895867,7.575321887953133,0.07362933802978872,233.21834311690202,221.083
714000,-1191.3511556101475,0.7396416899225123,6.992445247366193,0.07105457007254105,263.2946656411937,219.975
715000,-1193.9653875777904,0.2716336657790535,7.853313573854303,0.06598298078680749,259.61317643352714,205.232
716000,-1191.1766664912836,0.5846722950835909,7.046963737267014,0.06655236656272139,284.68455124449724,201.784
717000,-1193.3486692943493,0.7638428877888623,7.575661620408555,0.06633570822371601,249.57690127504677,202.26399999999998
718000,-1190.8667112761807,0.2628514097266397,7.173510255612607,0.06633570822371601,298.7262013026299,200.821
719000,-1192.0584729841628,1.2014640461638422,6.8954383601881455,0.058758534654432995,294.6427617314155,202.548
720000,-1191.2967779993298,0.5912583790230226,7.376515062998409,0.06447459445400347,274.7671782850227,203.768
721000,-1192.0535429853942,0.5421513573821807,7.322180363133455,0.06085399962238911,311.9272733538776,201.266
722000,-1190.0760388494816,0.14756376307445507,7.6036205317770005,0.059512371157140684,322.26180789554803,196.71
723000,-1192.1224345934206,0.42557972922055937,7.366269644721704,0.06292539662081224,306.5388030540744,198.097
724000,-1192.0476243048174,0.41339167943654676,6.828755678510997,0.05929291604261203,350.22096989886046,201.43200000000002
725000,-1192.6224294130209,0.9479977684178865,7.3447567282643185,0.055664419745650555,313.3760012229392,199.538
726000,-1193.0885157689638,1.0008692031720146,7.4728420773928255,0.05338975661634316,318.129619895195,205.064
727000,-1192.518305748702,1.5112642677938632,6.754829557836887,0.055853373612333355,299.9942202514977,200.45299999999997
728000,-1191.3038653048945,0.3255118869111327,7.5907751767928495,0.05729121696256691,329.0154128327592,200.24699999999999
729000,-1192.9338693311117,1.0108360903885256,7.1946648959383115,0.06091863366861978,290.7549583212283,200.421
730000,-1192.7879202057156,1.0621641395720716,6.621765335704931,0.05996372012306588,315.61448684704806,201.983
731000,-1192.1559321547102,1.1069696482834677,6.806133955176881,0.06083847210152399,299.52499104648115,207.374
732000,-1191.3972675283717,0.04890343921458748,7.588264614957756,0.05995419337027142,314.48973149215215,199.828
733000,-1192.5179338962753,0.2768448952601976,7.051894224828696,0.056908641830647554,346.9563115725027,199.101
734000,-1190.966540805988,0.16873112371549406,7.644990602406024,0.05738183091854175,331.60593383161796,200.14000000000001
735000,-1192.1995783468608,0.5680402681882365,7.652593072066929,0.0573332793364757,302.1319273630714,201.14600000000002
736000,-1191.363845552758,0.4079381046985195,6.9473229325743135,0.0573332793364757,349.80638082236925,203.838
737000,-1193.0717890455164,1.2450569302513175,7.163270121453875,0.058099380027464814,293.98728148462106,204.661
738000,-1190.937179846465,0.19649808283591802,7.036074151307119,0.05322903882843292,391.3297898302302,200.321
739000,-1191.7517181366752,0.9764122728555908,7.094458310533779,0.05273265339395322,330.91022563888083,202.231
740000,-1192.0766435697474,1.1609709213805588,7.151023060566186,0.05326827787309599,318.91850098478795,203.15900000000002
741000,-1191.0616193846315,0.20765350732983964,7.071283045881244,0.054662497508176644,378.9024992255931,201.779
742000,-1197.2555337912038,1.8841204958165585,6.388539994249503,0.05609746585787246,281.02525873570073,204.33200000000002
743000,-1191.3291686172536,0.4288530155424711,6.93649633522316,0.05612117880516688,360.8926732428022,207.196
744000,-1190.9268534375242,0.16432163184148302,7.349863210796466,0.057848678767062074,347.59515770306757,199.52
745000,-1190.942868590414,0.5047834715811121,7.231575185764022,0.05948605643264341,312.26378015049596,204.421
746000,-1191.597962379526,0.26806916448356644,7.340860637130618,0.06304376757249108,314.84111106939434,200.414
747000,-1192.0349954274204,0.22219559785560383,6.887346645174722,0.06208656671803643,347.9947997468669,200.92499999999998
748000,-1191.052900060437,0.4807918965232511,7.207543517533011,0.05854284894200276,329.4031955191837,199.80700000000002
749000,-1191.2439296223076,0.6416921427319011,7.122806285651646,0.05898741572960478,322.04082461484086,202.735
750000,-1192.3458938471128,0.025359500996866142,6.83558757615028,0.05913423361254012,378.5449834511034,201.21900000000002
751000,-1190.5590493082316,0.25875394802370166,7.200091636712685,0.06161590377695613,318.9013199850251,199.90900000000002
752000,-1192.9837764660078,0.28113567001894496,7.547126618374229,0.05890067289134997,329.1020039599136,200.81599999999997
753000,-1192.1314090973876,0.09998636598750438,7.154523815605403,0.06261722588706004,340.03045526919044,204.647
754000,-1191.844987489224,0.12268828796849451,7.508223883881956,0.06295391601006489,316.6403588417534,197.706
755000,-1190.8564857400665,0.16551280812022529,7.145373139673332,0.06379663605111595,321.93770493595,205.37
756000,-1191.8849949902076,0.7943338788350255,7.2584749283335785,0.06501426365319235,277.86865465436915,198.931
757000,-1191.637490931693,0.28274495834078817,7.710433567960748,0.06126721649691692,294.1703632172261,200.093
758000,-1193.9096817171671,0.9854896949312991,7.04722956634319,0.06158651285066363,275.82220237972786,203.161
759000,-1190.3906118009086,0.07570726716034637,7.337331982636652,0.062325951074585904,317.42020393762766,201.65099999999998
760000,-1192.9992208170029,0.30854838257776485,6.828987413821777,0.06092960394348232,338.11448060232277,208.20600000000002
761000,-1192.2535595227291,1.266775516170048,7.113281311263105,0.06090033473194109,273.25404383105854,204.096
762000,-1191.1539253983296,0.3498238057498778,7.414533276653945,0.06291582563620036,292.0264497868817,202.217
763000,-1190.3831254142863,0.1586512712782771,7.3493594059682135,0.06373588267618503,311.6778884385233,200.85
764000,-1192.1109269106944,0.36355616479033287,7.790168020674741,0.0635353408791429,281.72747497293085,203.29500000000002
765000,-1191.6007764833407,0.47723000880004096,7.021921569112319,0.06519509117144018,295.4283383594145,200.57500000000002
766000,-1190.5593550132303,0.22438558163529784,7.254499266071107,0.06353217832358211,314.1983086356989,201.21
767000,-1191.6666634222024,0.4731857527778031,7.0170523999335925,0.06310294130152189,304.5685564157897,206.78099999999998
768000,-1191.552663452293,0.22534702788639027,6.923605730516764,0.0637402418161361,328.6639662977258,218.74099999999999
769000,-1191.2741089829547,0.8311282231525958,7.190823327771346,0.06550634156036741,274.4799482804316,220.446
770000,-1191.6482096674272,0.5696679642695353,7.1115807870773144,0.06550634156036741,284.1204925744321,212.87300000000002
771000,-1191.6187850597053,1.1367836686057675,7.006627087276082,0.06576403272889425,261.4752279157329,206.525
772000,-1191.0056623117955,0.7079900660095483,7.1142505690542786,0.07038959722807794,260.0225010960259,218.407
773000,-1190.7864613168895,0.2353207932511178,7.24806529136214,0.07666013938519818,251.57484633990626,218.363
774000,-1191.9085915827625,0.3423137404762518,7.5929089317722385,0.0813169056211037,223.99638608349164,217.55399999999997
775000,-1191.6825658528398,0.621903041142477,7.345354789358998,0.08502883291156721,206.19571766222504,223.28000000000003
776000,-1193.7331339951993,1.6198339777484583,7.050442551287785,0.08488670491015612,184.07424482398716,220.869
777000,-1194.08621971135,0.7766770099939561,7.032878369690428,0.08010670435245588,236.56085818326545,221.851
778000,-1194.280664836912,1.698030728785275,7.145629873392192,0.08180042955593915,182.18490368046486,211.686
779000,-1191.4882837265563,0.37565737722056664,7.391432479578137,0.07837724955456268,233.60482306303268,206.239
780000,-1191.6718196360953,0.32856575689195144,6.947495298006945,0.07270502778451682,275.05808343832354,210.667
781000,-1192.5162235961777,1.0199998685277958,7.220616202900141,0.07046694335222276,236.71628928897337,208.12099999999998
782000,-1190.4546624393217,0.09793522905320651,7.1504350190109,0.07174237928934717,286.3380028005574,215.001
783000,-1191.1448596545704,0.1553597994170464,7.734855387494527,0.0705844654599251,262.0770417328381,248.351
784000,-1190.5540944214088,0.10006350633328065,7.137385387349315,0.06976259000114812,292.37029293222423,217.69500000000002
785000,-1190.6056396743566,0.25784177207289344,7.348572026086368,0.0678685651872311,285.27260766496033,220.361
786000,-1191.3402707432203,0.12264112861305551,7.075833921201991,0.06697180548177144,318.81820654247684,214.86599999999999
787000,-1190.6990769944623,0.13588087300353974,7.645795202196498,0.07214228899998922,260.0052500624181,204.46900000000002
788000,-1191.5256273381556,0.08684572344638736,7.587465221823289,0.07057401473336113,262.6519720029422,199.817
789000,-1190.5446217142148,0.016716343794263122,7.473327270343285,0.07657711337845419,252.57314494984686,207.379
790000,-1192.7186686464906,0.5175364871184795,7.124661564988382,0.07082539593613515,258.8904387872866,200.67299999999997
791000,-1190.8817717294203,0.2679846957244911,7.572377021111584,0.07339497689594482,253.31661862276354,200.97599999999997
792000,-1191.173782051146,0.10901127109557349,7.19962494332064,0.07100947361052033,290.35679223511414,197.09599999999998
793000,-1191.641545358391,0.3876777678713105,7.4265342908306335,0.06916947654955134,262.3682698862436,199.07
