########## MCMC Condition  #############
# file_path : 190529_151048.txt
# parameters : shape(a), rate(b), PReward, beta
# setting,{ 'nSim' : 1000000 , 'nThin' : 1000}
#
########### MCMC Chain #############
sample,loglikelihood,shape(a),rate(b),PReward,beta,time (sec/M)
270000,-1437.7326317272345,159.9926018773441,27.17169417922519,0.017605268402042785,254.5201924545799,225.349
271000,-1438.3743662146453,126.79474521101753,20.317697725932028,0.016303029343296416,281.166073412622,218.845
272000,-1438.4694378387176,173.09488493555648,27.456591539630946,0.01632451500237649,272.913603070004,221.942
273000,-1437.471706582243,148.0913514487357,23.847981846693607,0.016186305192261125,280.0853705827887,235.899
274000,-1436.9446958952885,157.4537746588989,25.82244161452147,0.01608279175377461,281.1966613430161,229.055
275000,-1438.082783213591,172.47291411397404,28.139129169606836,0.015336618063592305,289.59734359708244,225.61899999999997
276000,-1439.4372843975223,121.1396641413996,19.061624832113466,0.01492955601074807,299.8841598315045,226.906
277000,-1438.3544477849882,99.91810786093926,16.40300796313431,0.01677526621589428,269.37418867492806,242.506
278000,-1437.4589314926006,147.4465148408125,24.842951777431885,0.017574112850202016,255.95552587028382,234.516
279000,-1437.5218127616934,169.26320868493602,27.458774542793435,0.01782504808068911,258.4834769484872,227.055
280000,-1436.7628516225832,172.0519121428597,28.712332634771226,0.01844335886049357,247.83653775968594,211.718
281000,-1439.8172100814375,120.73497985370675,21.310360957249465,0.019410446012406768,230.3211812436584,245.00599999999997
282000,-1436.7960559849323,180.83375617735373,29.81692582465115,0.01970129075357653,231.82664542967524,230.07600000000002
283000,-1437.2941738064712,172.4500922306256,27.851039796717007,0.020395266274861656,223.0605569060944,228.124
284000,-1437.3860741686615,148.79738796589012,25.206001069842873,0.02082911644122832,217.50166009430004,224.458
285000,-1437.9974930479932,155.43438719210766,26.876963580798634,0.02130743967301455,211.67951943116378,225.369
286000,-1438.2915875797028,126.12937559315267,20.588724957102816,0.02312338017136249,194.6662911865711,229.58700000000002
287000,-1438.9285633683774,116.60180847876087,18.851234460997702,0.025203284262996672,181.76584895758018,227.80200000000002
288000,-1439.1431895842022,125.32110369889827,20.335603675850685,0.026380394368948016,174.98914040550687,214.985
289000,-1437.6682464360463,170.46099407324166,29.011835776935655,0.02705085480471803,169.68703022317496,225.285
290000,-1438.1424022927251,178.76778920398561,28.63503633189803,0.028869085179123285,157.9375500825863,225.75600000000003
291000,-1438.34623788261,153.09789943765642,26.084147635302443,0.02599142670246841,178.2771970856602,229.21
292000,-1439.3113168171262,137.53765941121011,21.63782940470562,0.023623092504814248,190.97039921945432,220.137
293000,-1437.8953810223363,174.98573860251844,29.427393462843334,0.020763510789852776,223.83039801389168,223.1
294000,-1438.6687182696799,150.59629661586678,24.39459369881484,0.01996209593118026,222.78370502585142,217.562
295000,-1438.168793694127,141.78899439032304,23.333340228934496,0.018934425598807706,244.74041351202047,220.167
296000,-1439.7239772285573,151.72052427395775,25.059374332313507,0.018233861999926375,257.84522193025833,222.504
297000,-1436.7837399428256,173.4834558884703,29.097767957111138,0.016951721130596113,270.9212737151067,209.49899999999997
298000,-1437.4365328619028,169.32519042268422,28.115109533071895,0.016955678963134733,273.24744437084354,224.327
299000,-1441.1970390559861,160.64460916086745,25.032430626357172,0.01661629770261809,264.4650767248638,220.221
300000,-1438.0053488418182,143.6970212472706,24.867712594700283,0.015910642332286073,282.5978389068703,223.07299999999998
301000,-1437.8466040674357,129.5483878962726,21.014060389468497,0.01629453567306629,276.3498328819089,256.659
302000,-1439.6971919338555,95.59049409359724,17.087366424766714,0.016596426476660864,272.00055108703765,252.35000000000002
303000,-1438.593212112269,149.47010139736827,26.74247787777755,0.016269762735167122,282.897980244029,242.469
304000,-1438.150559287143,142.7556840667043,24.443465382807986,0.01787190073586547,259.97048331444785,236.677
305000,-1437.6191957428036,130.22482978120863,22.41257042410075,0.017007859951298575,266.83388863538465,220.14700000000002
306000,-1441.7362741347272,163.14072729180546,30.02364498497739,0.01539767036511691,306.2513285180258,225.72299999999998
307000,-1439.2909857880195,97.18469183066802,16.752023530375777,0.016011701862798235,279.24968790125183,239.166
308000,-1437.0338923641368,173.88446952256373,28.117259849495273,0.015945572191608814,286.8901831905526,232.81199999999998
309000,-1439.3678379183782,113.6050952756795,20.526219459087507,0.01688918208257275,270.6355842027572,228.36400000000003
310000,-1440.5005021902693,126.27386674161485,19.901341175847858,0.017169083741316798,257.63053857905646,234.308
311000,-1439.052721092757,138.07630050629658,22.41290643809923,0.016981603615598622,261.0383258914309,227.684
312000,-1438.3501693956061,176.4003177878396,31.47861661594083,0.018142776391402275,252.3100610499916,228.581
313000,-1437.8336645533104,176.35803495241137,28.997673655795964,0.01840493660150189,252.33338236022095,223.39999999999998
314000,-1437.6840639388304,156.07862099788943,26.99571396165411,0.018717354553678657,241.55237992605822,208.54
315000,-1437.4708820740102,129.78683152593288,22.056445732774733,0.01810420366161184,252.9088393364494,234.233
316000,-1436.9076337360516,179.07812933120297,30.569310620186528,0.018576160290537484,245.54911848981726,224.115
317000,-1437.7772791705636,141.2706342728187,23.73839048367106,0.01786770697632789,259.1035071206259,227.588
318000,-1442.0092542905877,179.01231471620082,34.14576215800728,0.016724578603067444,275.5513518068864,225.15599999999998
319000,-1437.0267269444466,178.10029654191464,29.347717415627606,0.01685301685188365,266.45038297520153,226.083
320000,-1437.312076186559,126.95663825223592,21.149611667036197,0.016583536516791206,275.0425400083767,222.64300000000003
321000,-1440.8001057203962,103.79509596581181,17.388632774132176,0.015500993549280395,304.1660618764774,233.66899999999998
322000,-1436.640657451259,176.1207528556565,29.9394470657608,0.013862248895163479,331.32937172017995,233.358
323000,-1437.1197666348878,144.79980807138975,23.57605469784985,0.013818536903438953,330.6434315862498,223.631
324000,-1437.0328399657528,155.87591489082212,26.58289877703812,0.013549583775617746,333.2813206338756,229.703
325000,-1436.4904981828902,174.0530739135285,28.50311373018781,0.013836748515688464,328.76817192509304,223.715
326000,-1437.4980303362215,148.04361571011924,25.710449598493337,0.01376336354274556,335.0072148435041,231.764
327000,-1436.7664665898376,177.90655758340512,28.986247623168605,0.014352531334293627,319.5665578289184,223.645
328000,-1437.5824446586084,150.69005878689117,24.894623860054647,0.014929253894173463,310.22083202253964,217.733
329000,-1440.7411596705688,166.38191468482708,27.870732660234,0.015108455745231574,289.6763883045545,222.18699999999998
330000,-1437.7815668159958,138.82721108857172,22.212703821598556,0.013343435832427392,338.04017272385914,217.443
331000,-1436.8066108316746,152.98140909709122,25.557170807600794,0.01375806478584626,333.80439360062906,219.319
332000,-1437.79186500692,125.41562951824251,20.229102292780922,0.013911062356104412,327.8324293661416,216.82
333000,-1438.9735472619286,154.44582923132978,27.85095745469061,0.013591022645091318,340.8422808043067,231.88400000000001
334000,-1437.971133173097,163.21541560480733,28.221233457568218,0.014430289832422708,322.5732375013376,217.434
335000,-1437.5636015501825,107.05020245216379,17.93307168770445,0.012761857324050031,358.70768360446806,230.49
336000,-1438.0648890544853,145.82571225010497,24.10293636566935,0.011745626753262822,396.7948234434843,223.34
337000,-1436.6415171030483,153.70019160690518,25.996066659691312,0.01235887931945834,367.3482449271997,248.257
338000,-1436.4342598918395,174.3289548620269,28.684973336284965,0.01181311822464783,388.19575142032886,224.505
339000,-1436.874291939391,175.39580079680235,29.282541130699137,0.01166095355368697,384.3662278929173,217.758
340000,-1440.122635895319,131.22921709644203,23.68998923358035,0.010704223880428328,417.94178450349347,206.813
341000,-1441.6574175516014,117.79568075473273,21.9599177128834,0.010313199035835446,435.41821274053154,224.20399999999998
342000,-1438.9899626970512,130.53900016491633,22.195629533271642,0.010328453574877515,454.6787165824539,232.755
343000,-1436.2104160434799,180.6582021135638,30.1198580803827,0.011492082940957039,394.08974692824876,226.08200000000002
344000,-1436.6954814941537,154.20571521752095,26.21686457985435,0.011946384849242483,379.78873310812355,249.18499999999997
345000,-1438.2711578680728,147.0434998839553,23.177885473954078,0.011912904059929532,383.4920747005767,273.7
346000,-1436.2795601676999,178.34201728355268,29.868509506362617,0.010747065267975364,420.5748732657674,230.775
347000,-1439.7212553557436,106.55253572733758,19.516282441990306,0.01049950604320414,439.17264660732366,241.355
348000,-1440.9319637028852,171.07017316868613,31.757641565775277,0.009997813568067188,468.57923688425814,217.788
349000,-1436.6456187339518,160.58079160107522,27.331628142837932,0.009848260363727773,467.74200038025424,243.534
350000,-1436.4873027424437,155.3805171542531,26.410748655002234,0.009753890210057636,469.583089515978,265.627
351000,-1438.1176255551754,167.95132813355312,27.942170476258823,0.009844605624553446,475.75046300513736,247.286
352000,-1436.5036441268405,150.39959099306367,24.74673520605483,0.009297280972104457,491.85929752871937,248.988
353000,-1437.5825919650142,124.03745116610995,20.087453487873233,0.0097613366131432,461.13147951831183,280.777
354000,-1437.581165588285,99.65071404152337,16.735764668954026,0.009349544925103783,490.47810948958926,288.05300000000005
355000,-1437.9399165228192,126.00238245940926,20.79308203258651,0.009358185035313575,476.54455846070766,225.252
356000,-1436.193212204591,179.32543901646093,30.332298908972263,0.009946193135452041,460.76303855511503,225.58900000000003
357000,-1436.8390492617107,163.98893871232016,28.491785525506646,0.009439790264720093,482.72288932308254,240.323
358000,-1440.0311165560656,173.35633123452098,28.26784977635473,0.009302764396988884,508.18915195233996,235.58200000000002
359000,-1436.3312973776942,174.94332000101366,28.84508262868495,0.008926660552374293,515.3410662293576,242.90500000000003
360000,-1439.3174204550203,154.22609707005284,26.78213544796314,0.008918721089864244,496.7626298075983,234.398
361000,-1437.066543813357,121.15772100053461,20.027254446697267,0.008754209682235913,516.2120995327739,241.551
362000,-1437.001355548082,115.44738812724884,19.446905927585593,0.008548973818561659,531.5283940919821,236.65099999999998
363000,-1437.6637419842127,169.6277334323972,27.629539825659396,0.008615366012839106,515.6037686065422,242.566
364000,-1437.067530112701,126.82234406589004,21.782440973059845,0.008630470996739349,525.4468032949952,242.465
365000,-1438.6422675794531,74.97595362286363,12.955993922936996,0.009319783839040781,492.0597600417633,255.036
366000,-1439.3883354726738,75.65437350763436,13.53401529732598,0.009319783839040781,488.4949057312331,227.187
367000,-1436.9988332260575,118.21787052358316,19.65498951893183,0.009210665570067538,495.48488332942856,234.684
368000,-1437.303665600238,155.8128800211743,24.80200492971648,0.009364348017557544,483.0419641848671,233.184
369000,-1436.614754324696,180.71788590080482,31.3533033250796,0.009097081334109162,502.2183503256344,232.46200000000002
370000,-1436.370724926566,164.47543254718,26.8058212970221,0.009211371492733315,493.8999604510531,257.69599999999997
371000,-1436.8610813277508,169.60012963477067,29.154069842249395,0.009260152386656523,499.2389493439533,226.85500000000002
372000,-1437.3700494776106,148.4979712220195,26.020544945607035,0.009522588484243744,476.73501567139505,257.534
373000,-1436.4016767635107,178.8084767093317,30.80348809310853,0.00859154142138204,530.7247891403964,277.39700000000005
374000,-1437.0153608599735,131.36914861329882,21.821363360188744,0.008876046752634419,507.09714246690953,253.20700000000002
375000,-1436.7507193383087,173.98935067294013,29.10833202306191,0.00921940672459031,502.590951275391,270.75100000000003
376000,-1436.7362541279535,145.9066849111277,24.87051316515039,0.009350819591560929,484.1900174475451,264.854
377000,-1436.065485630379,172.94920870413046,28.555312853367074,0.008986469918268184,505.8363534346851,264.42199999999997
378000,-1436.5529740405336,174.97638571691746,28.201455114349518,0.0088564896634302,515.7924287865497,210.90099999999998
379000,-1436.2410841604717,172.47346402588408,29.229565817514814,0.008778459384838084,516.3656595338351,231.072
380000,-1437.111481680634,136.31850937925327,23.393109026678946,0.00879043939287077,525.1405499896888,264.69
381000,-1436.0566481409992,169.39704029364094,28.348319718916756,0.00867664221573285,525.1753037811105,253.194
382000,-1437.3398286908307,128.96644946703182,21.465814930828216,0.00872025779200595,514.0623503131242,291.982
383000,-1439.795560571465,118.3094879309885,18.851808316716753,0.009273069397751072,476.8930223522984,255.95400000000004
384000,-1437.4711483396618,115.54082543672413,18.80065447926807,0.009188258679264032,492.38854834263014,250.95099999999996
385000,-1436.2545681152765,171.3381763122738,28.020317704643144,0.009112521067123252,496.91503307849695,259.553
386000,-1437.6418240778908,102.47458685054673,16.84432185277399,0.009295271348155823,491.20369689896813,246.14
387000,-1437.8263381684753,97.85261297549188,16.86764249400097,0.009293423373686953,494.6136975898225,252.24999999999997
388000,-1436.507065219625,157.78607150514935,25.868659199360653,0.009389569067615306,487.9268523197313,253.57200000000003
389000,-1436.5299607675793,181.9241994109775,30.92933393098632,0.009807321901856677,470.7361930974047,251.439
390000,-1439.5447296692098,121.66907820221368,20.243096674445443,0.00888838258034525,496.1310542617712,263.714
391000,-1437.098386539621,118.43474159429871,19.572728017405154,0.009250773088891016,494.30043206946516,274.077
392000,-1437.1321938681726,177.01644662703978,28.044878682741647,0.008797292834035842,514.2387056010169,258.78499999999997
393000,-1436.8068245611503,175.12073769722087,29.42589970867237,0.008624629574036924,537.9877593949994,234.36
394000,-1436.52302394416,178.25252265599144,29.884364950746267,0.007890637024806631,586.6756996741706,226.012
395000,-1436.9689344304038,165.38494268605177,28.61968299757264,0.0081476019412977,567.512692947775,210.793
396000,-1435.9362714683414,181.49519167202197,30.427593365626198,0.008571602948616594,530.665120147326,214.786
397000,-1436.1099433866268,181.64670446366566,30.867146609443303,0.008424473546547153,543.7526096866982,207.637
398000,-1436.7388645389601,178.1686223619574,30.31494795997181,0.008174174876857546,549.489063960318,257.76300000000003
399000,-1436.9234540410457,155.14656627219938,26.38967486530547,0.008178437350462227,549.5512240089388,283.326
400000,-1436.578081351456,171.0842777236773,29.45839764096277,0.007873730539370773,584.9244628172144,264.99499999999995
401000,-1437.6563912588078,169.6518538782287,28.856352060431153,0.00806697414842185,579.4845168703497,259.769
402000,-1438.231893674734,158.99277064475643,25.617272602042902,0.008084716017948709,576.0397373351474,265.921
403000,-1436.2828355396987,154.36452702074988,25.74277337628957,0.00845889091947414,540.9573742226778,257.212
404000,-1436.7891776445592,143.30045578264048,23.67824657174272,0.00894074727914601,514.6585995332487,262.199
405000,-1438.7149969683014,175.0471783795033,31.872378106703046,0.008728195405018808,527.2173200855416,219.418
406000,-1435.9924748695053,176.3570288093615,29.059718479875208,0.008382296420796114,543.2601741492448,216.72299999999998
407000,-1438.2397854791416,169.05378117786486,26.39471815594701,0.008419646943074925,542.9062177455118,220.34599999999998
408000,-1436.2669222485868,170.38216924882886,28.50462393476949,0.008271771444619764,556.4096094119927,239.013
409000,-1436.3838946107817,166.60254150919968,28.459857962503037,0.00851443387235761,538.8662447965808,259.519
410000,-1439.8018492963483,155.5972703917104,24.917600223039955,0.008914521814618262,526.5775012143598,253.93200000000002
411000,-1436.8233032043331,178.430040513984,30.855029571798017,0.008894069567030923,508.0760720240222,217.473
412000,-1437.3363357555643,178.83690775147554,28.2226478385285,0.008834692342844628,515.5247310850101,206.60800000000003
413000,-1438.251133930174,170.62448982871337,27.229018216344766,0.008842078658391,525.3980781846803,214.816
414000,-1437.5281107383007,172.18958666500768,30.610964854004887,0.008484789407411944,539.8910212643991,212.825
415000,-1436.062500085815,170.588927911497,28.102616990759678,0.008302101661324515,547.658874589101,211.877
416000,-1436.6599863108029,176.77015696242339,28.295835726325315,0.008125919884118626,556.7983962279335,219.49099999999999
417000,-1437.9507483134018,161.45563683420562,28.75788108423005,0.007998739503770816,578.6017512437716,218.62699999999998
418000,-1438.7884555063347,144.72206956806406,26.212318609667516,0.00771060409757814,588.2165969968959,218.09500000000003
419000,-1437.734339833377,122.94342886141368,21.245015890732137,0.00775916297122064,598.1699708619732,214.523
420000,-1435.9813092869765,180.00180901928238,30.04598432496818,0.007822337556510878,578.606197018826,219.15699999999998
421000,-1436.5261035070416,166.97913769946433,26.92403323825247,0.007794368664714864,584.7322061872128,229.521
422000,-1438.4320392141717,154.08101781123224,27.820758864301652,0.007670745305285375,601.7055058398289,240.54600000000002
423000,-1436.6968232857253,134.41948248198992,22.11938013815287,0.0074707329324700195,612.8004649652175,222.747
424000,-1441.546062893244,97.74131896531742,15.16493906690431,0.0074707329324700195,592.7592614807894,232.06799999999998
425000,-1437.3263783095351,174.35264666814604,29.261630355998292,0.007232825507389347,615.6021487219487,228.59199999999998
426000,-1437.5455580400396,181.95144119204355,28.58658088737475,0.0071909708180694,635.6489336520873,216.181
427000,-1437.9712420151022,180.83758753283593,29.547062518986028,0.0072407809444777795,646.1769549730387,244.06500000000003
428000,-1436.1182433309264,179.94090915787135,30.469958941185745,0.0071974309923247895,628.5197695365373,237.65400000000002
429000,-1437.435924957252,146.438679913551,23.278894576010725,0.007321073611841188,616.6539735313781,212.307
430000,-1437.4829587385152,164.11029955733113,25.87874507210133,0.007321073611841188,621.6427431871315,224.938
431000,-1437.5756633476667,180.82214580950046,32.1519093884849,0.00766761275241964,601.5811420191221,220.833
432000,-1436.5885106347332,138.78694732859816,23.64781414923628,0.007562910426345217,605.6073137285204,225.05100000000002
433000,-1437.1691737230099,169.84401095861548,27.333666194479864,0.007327225031621237,609.898728053114,224.85399999999998
434000,-1436.286590511586,154.57966651750715,26.1552486975171,0.008016483084722166,567.6135941518353,236.92399999999998
435000,-1437.2030822593,123.7572271586025,21.011087922730283,0.007988843669068931,563.8609098810192,236.085
436000,-1441.1829984703584,57.82772151296548,9.612755954483424,0.00833557616215317,533.6846670134728,228.97799999999998
437000,-1441.2061802989542,48.79975359926631,8.02864126509108,0.008485749984291439,532.3170226583322,238.669
438000,-1436.2375558140486,173.09832804822577,29.054762071388897,0.008501668805551317,531.1743522181159,283.021
439000,-1437.0422991953928,180.83484973895304,28.83364133067092,0.007916475006296355,579.93280627626,253.03399999999996
440000,-1437.3791455143191,164.48554328872495,26.092796241295723,0.007977158667397104,573.663389160629,235.978
441000,-1437.6131303169727,172.3410794141789,28.91160626793726,0.007925623850820945,589.9140778054862,229.85600000000002
442000,-1438.3832728923428,167.54477681007484,27.903708507127615,0.007925623850820945,557.6046356476435,262.334
443000,-1436.353754687133,167.0175022634,27.135544723602123,0.008346425278763147,546.051094995612,265.04100000000005
444000,-1436.3125996546707,157.64492547196969,26.435083234645717,0.00814267890375209,555.5883547052281,256.19599999999997
445000,-1436.3281274211142,163.6039573451622,27.471187077263174,0.009264001649175468,495.7028074627283,243.76999999999998
446000,-1438.6060102722863,93.4784511677818,16.558056061172035,0.009350145809143109,485.65845176204664,241.636
447000,-1439.037451212486,72.05437046192107,11.889596428317773,0.009533667579813967,474.9460091365707,229.661
448000,-1436.9758867850085,119.0826220240621,19.865402556158298,0.00957331669624083,476.4217360406592,241.37
449000,-1437.477065084573,103.5091613320328,17.69831137099008,0.009278694471941254,493.6408624492339,252.20100000000002
450000,-1437.5062027705203,166.700909180451,29.403047587937802,0.010584453871761854,429.28926576883714,237.807
451000,-1437.001959043814,172.89538021833917,28.797290826380426,0.009909295058365544,451.11148513900764,218.20600000000002
452000,-1438.7442068174785,92.26378052832534,15.258061844046273,0.009909295058365544,451.1120065062828,222.425
453000,-1436.802657399987,176.8447949032988,30.20711825842801,0.009717552070909179,476.31808749113213,242.251
454000,-1438.0812981547185,119.53424645289836,20.77894243805679,0.009663597807550732,465.2272327387574,256.558
455000,-1436.7886983330338,173.92038665203788,27.863617644251725,0.009430253055516034,483.75739537046746,236.424
456000,-1437.402826526562,165.67290202480626,26.77284607955387,0.009453949223160198,472.05544297258456,216.529
457000,-1438.1470112495356,155.22855411554346,27.188609813750464,0.00952638362434817,489.49016122958955,247.885
458000,-1436.358346180461,158.45157961631597,26.450476843002072,0.009183017434850707,492.54881735669153,234.832
459000,-1436.7839326323424,162.83832359650773,26.409858569052034,0.009430514981889439,477.07865383537154,207.237
460000,-1436.6244642884722,169.5768214059872,27.33800599716456,0.009696962528618198,469.77578563606914,215.382
461000,-1438.7095956577416,80.98082938409014,13.791293081900102,0.009340899709848879,481.4384789886863,234.181
462000,-1439.6035575996386,113.08441074551494,20.559228628210946,0.009319354620762926,485.0323497517546,259.637
463000,-1436.6071259503165,152.11991390267642,24.949688756494666,0.009319354620762926,491.884087149034,235.77300000000002
464000,-1439.0315278370902,171.09907287906418,28.83232600785799,0.009601930724852029,459.2197107983583,230.751
465000,-1437.6226309884441,152.83097626226743,26.47309192657478,0.009230756942054465,503.7438176040172,228.763
466000,-1436.5001255655598,154.47846820069893,25.517927613353056,0.009026995745077149,508.57820908748437,219.09500000000003
467000,-1436.1277033684264,164.8606313027139,27.299957268696108,0.008565333662358345,530.363207910621,226.33
468000,-1436.6391210417812,168.31196866648745,27.053071131670215,0.008565333662358345,530.7039629493789,226.31000000000003
469000,-1437.0160983047354,166.8047096838933,29.19356017448457,0.008641408089657378,531.2846611885449,220.697
470000,-1439.1821118019013,176.52539630855165,27.161754629891373,0.009074491083157867,494.6239406012234,227.45199999999997
471000,-1438.1516512378328,174.575560586534,28.04831570250866,0.009846275777401811,450.2402099823381,217.833
472000,-1438.761324781988,98.94610623091242,17.601406431442452,0.009857861611646396,459.63144636805686,212.95499999999998
473000,-1437.9309364792498,118.31407213543784,20.888792657912425,0.010211018613264568,448.4186553948601,216.252
474000,-1436.8739666867,162.48748142083485,26.296244951039547,0.010453660814776711,438.7265553092022,210.014
475000,-1436.1461854000313,181.2668101259734,30.29899463403791,0.010639106278014619,425.8256057171931,219.148
476000,-1437.547371219257,127.65786759574594,20.53036655449967,0.010451752819423387,433.9417428730894,213.35299999999998
477000,-1437.4798521123969,161.89572598669722,28.083300952610543,0.010496793684799822,442.06165528879063,226.75699999999998
478000,-1438.5749359428532,92.00233133889024,14.935732508761712,0.010723355077830435,426.8616661347041,237.35999999999999
479000,-1437.260993530013,176.34433945043284,30.973888384774227,0.010193908439669764,445.50799386600767,247.851
480000,-1436.9987866242743,166.81902253661022,27.454287103184228,0.01043323675437246,428.8772908621582,213.17
481000,-1437.1991014450532,180.62595989561467,29.35479985166699,0.010206576439284448,437.0547034657768,215.189
482000,-1436.6236828757687,181.99036322560787,30.680371474217875,0.010439049589510807,443.05502332515147,217.111
483000,-1437.2019456186395,180.86319532809088,31.55230257771116,0.010021463394761659,461.4628098383946,212.78900000000002
484000,-1437.0153227954238,156.6750166300861,26.8346090253534,0.010704404485998275,431.6875214068442,268.64
485000,-1437.6231289718926,155.27779075055577,27.334124518304666,0.010959341953125897,420.8531203703628,271.86
486000,-1436.942318893654,150.33822574001445,25.94111727900778,0.01145089896860554,399.9955595175692,311.244
487000,-1437.0416720673697,156.93135452436195,27.16213319285269,0.01145089896860554,401.6044247050674,272.11600000000004
488000,-1436.6496033082808,152.0894424712453,25.452147513245556,0.011339490249900091,405.12404500021086,269.93600000000004
489000,-1437.0815044800438,158.874473862717,27.568646781957465,0.011425161130146815,397.2742615398963,275.218
490000,-1436.220229229069,173.15947849185682,29.12167599643189,0.011103300456043476,410.2434335818779,210.609
491000,-1437.392020276738,173.15195707368912,27.819965862494513,0.011525114913487771,400.12213578194445,268.402
492000,-1438.7126634104152,81.59118555680763,13.829581745332437,0.012232791240831084,368.36297981279665,269.253
493000,-1439.363244120873,93.05030515178093,15.066285860084403,0.012232791240831084,364.8985464585294,253.47799999999995
494000,-1438.615933551933,115.50949832663395,20.304331171399916,0.012748118181521101,353.1607228036453,232.44799999999998
495000,-1436.322465083534,167.99993510868728,28.03878985920912,0.011773496254047881,385.55098889257414,246.969
496000,-1436.6587329039228,161.99578116767486,26.335773236313255,0.011892290587256429,381.73859822597984,266.677
497000,-1437.990416103664,131.19351627452042,21.577782215927268,0.014822662089292829,301.56596626637764,220.5
498000,-1437.7922640556424,142.45136926733335,24.461565290472564,0.014896240422500076,301.6165764794084,217.66400000000002
499000,-1437.9288855220218,105.36891309600665,17.420738423550564,0.015890658543058246,285.15261284495017,261.90000000000003
500000,-1437.6814336693988,127.65503198933082,21.873858579456325,0.015250114940173759,295.9458165420609,218.258
501000,-1439.1955549444647,162.26456926548667,26.87775077197084,0.015088777555557535,311.4771093890973,214.59900000000002
502000,-1437.095106066827,168.6864224769877,27.395340755089133,0.013917089162507732,330.52022542196914,212.39100000000002
503000,-1437.8167002335274,166.5938950096599,28.477104308834335,0.01318146810683311,353.66932773428204,277.128
504000,-1436.7053539970282,147.9158729547494,24.565893595782875,0.012829656258983878,356.4205227636922,242.278
505000,-1438.8517516642285,104.90026018882415,17.26811422391304,0.012487806016336773,356.7201461473548,264.916
506000,-1436.619844681834,177.821259127428,29.7396313067725,0.012135279592108184,370.7227700627529,284.45500000000004
507000,-1440.3307187547134,117.2676892100789,21.691808646775915,0.012359848522998363,374.35434947994383,212.98700000000002
508000,-1437.2229904167086,162.02939860461248,27.755656653361907,0.01280810642895866,361.36680950093114,241.768
509000,-1436.7766775357898,166.66707407171543,27.005484479926988,0.013109971585536102,347.6699536729634,220.528
510000,-1441.5473458849524,135.49333258664308,22.94124436174108,0.013138968491911839,332.6912998370379,253.84699999999998
511000,-1436.812404133113,172.31588733289595,28.81577648784081,0.012467698999155799,370.6719054954122,220.886
512000,-1439.4701416955063,73.05207334646514,12.462309156711349,0.013058099396256486,354.6814368091333,214.47099999999998
513000,-1436.5883220927697,178.77686887780018,30.102575684126514,0.014037375394256032,321.81728824994025,241.13599999999997
514000,-1436.9448492785343,180.1910626273166,28.998317915733477,0.014148522277419695,318.8748021493035,233.477
515000,-1436.8798160591416,143.76854581399598,23.910200462191952,0.015025030347922606,302.84031718002797,219.236
516000,-1436.4522363513904,178.35515936508443,29.793838195542044,0.015373522544733466,297.02303555881,214.04300000000003
517000,-1437.0064710020617,171.15148594276468,29.089220439285945,0.01606802436858465,280.87822305169226,239.821
518000,-1439.584073377445,153.7787864279803,23.803805930838806,0.01636299641456965,278.4073141346301,262.708
519000,-1439.1355502115866,123.7634159970355,22.104002856957212,0.015957186473874365,290.65402465353884,271.611
520000,-1437.2906776373343,179.17942281740227,31.127638138336856,0.017713662815108815,258.24459126362456,235.31099999999998
521000,-1437.2082614409944,149.1630812310667,25.22620209608128,0.017812924062253675,257.93698428706153,229.89100000000002
522000,-1437.6770274571634,155.7950672078273,24.92783797034579,0.01741838634284577,261.4809348061086,254.472
523000,-1437.279952930789,158.18266566946116,26.172255575125188,0.016553691708790366,271.15766403726815,252.02200000000002
524000,-1436.9865350664738,150.55034069951293,24.85967774302332,0.016182137706874107,279.5378965141867,252.50099999999998
525000,-1438.0446764816181,116.29333563592596,20.088006345050147,0.014644153042138926,315.4850076676728,272.358
526000,-1437.6121484122052,152.85478409788286,25.671147061726202,0.015165432341204396,306.0422953748076,231.76
527000,-1438.0500770725394,165.98556608852448,27.465457474626344,0.014733398133209607,316.54787215723525,230.23299999999998
528000,-1441.1741075658524,104.09211547076139,18.622177962422626,0.015451845369903749,304.98511654878354,224.64000000000001
529000,-1438.406359929105,92.21925382338107,15.311004308513715,0.01601858826586764,285.8634940287148,236.63799999999998
530000,-1437.367446886212,141.67333182132518,23.69318236986788,0.016883843600529438,272.84380428784465,215.718
531000,-1436.6364128758278,180.19144408924365,30.309348046073527,0.016551927858673713,276.9994722868357,251.93200000000002
532000,-1438.0928052332808,139.39622200587192,23.661355372251546,0.01608464545442122,277.9927255911048,246.278
533000,-1436.7617210582325,180.92697838805913,30.94778661644808,0.016178141434898433,282.33678866382195,264.215
534000,-1439.639709395763,180.4836427425037,31.96250124552974,0.016367409303988223,272.2489360552768,252.84
535000,-1438.8835071462588,144.59767184529971,23.622101707443424,0.01336124399536724,349.8476177567866,233.96300000000002
536000,-1438.1453648541576,102.17441654441251,17.10984745142096,0.014732797649082752,305.52440399498454,271.447
537000,-1439.3772898908157,177.13876454260156,31.974012479691115,0.015357337625089075,293.3906977586259,245.252
538000,-1437.1336946083347,148.81308222153694,24.86966284302915,0.014583555211336252,308.5665823976903,244.105
539000,-1438.468298747441,138.07772125419976,22.77470831245149,0.014285046585854026,326.31237856139364,220.288
540000,-1439.825940485853,95.72960260449086,17.460503306915633,0.013566190225318674,337.5204288854164,228.237
